Strategy,Terminal P&L
デルタヘッジ,-10.508058
デルタヘッジ,-2.4191227
デルタヘッジ,-10.728162
デルタヘッジ,-8.965596
デルタヘッジ,-8.9797535
デルタヘッジ,-9.161718
デルタヘッジ,-5.330607
デルタヘッジ,-9.008585
デルタヘッジ,-8.793612
デルタヘッジ,-4.599537
デルタヘッジ,-5.5652075
デルタヘッジ,-8.393946
デルタヘッジ,-10.270799
デルタヘッジ,-7.0162845
デルタヘッジ,-5.9908915
デルタヘッジ,-8.79496
デルタヘッジ,-9.914528
デルタヘッジ,-5.782457
デルタヘッジ,-9.820954
デルタヘッジ,-8.180443
デルタヘッジ,-8.307854
デルタヘッジ,-8.070702
デルタヘッジ,-8.88474
デルタヘッジ,-5.7476897
デルタヘッジ,-11.247899
デルタヘッジ,-6.1020093
デルタヘッジ,-5.959605
デルタヘッジ,-8.332421
デルタヘッジ,-6.3559422
デルタヘッジ,-8.730796
デルタヘッジ,-7.669405
デルタヘッジ,-8.199645
デルタヘッジ,-8.566878
デルタヘッジ,-8.956967
デルタヘッジ,-9.283506
デルタヘッジ,-9.61186
デルタヘッジ,-8.019066
デルタヘッジ,-9.8738985
デルタヘッジ,-9.934271
デルタヘッジ,-7.870843
デルタヘッジ,-7.9456353
デルタヘッジ,-8.857508
デルタヘッジ,-7.576701
デルタヘッジ,-6.0436854
デルタヘッジ,-6.3618207
デルタヘッジ,-6.913154
デルタヘッジ,-9.009636
デルタヘッジ,-8.4066515
デルタヘッジ,-6.650918
デルタヘッジ,-7.5925193
デルタヘッジ,-5.6100492
デルタヘッジ,-6.640553
デルタヘッジ,-9.988554
デルタヘッジ,-8.877752
デルタヘッジ,-9.861048
デルタヘッジ,-4.482076
デルタヘッジ,-9.864407
デルタヘッジ,-7.6335154
デルタヘッジ,-8.4911
デルタヘッジ,-9.803034
デルタヘッジ,-8.786887
デルタヘッジ,-2.432807
デルタヘッジ,-7.864914
デルタヘッジ,-6.8397884
デルタヘッジ,-7.9018574
デルタヘッジ,-6.729639
デルタヘッジ,-10.1323805
デルタヘッジ,-7.9302197
デルタヘッジ,-11.002475
デルタヘッジ,-8.915267
デルタヘッジ,-4.9133186
デルタヘッジ,-6.400093
デルタヘッジ,-9.178059
デルタヘッジ,-8.800454
デルタヘッジ,-8.850151
デルタヘッジ,-7.375668
デルタヘッジ,-7.2231655
デルタヘッジ,-8.283127
デルタヘッジ,-5.884532
デルタヘッジ,-10.769106
デルタヘッジ,-8.556144
デルタヘッジ,-10.14245
デルタヘッジ,-7.0171247
デルタヘッジ,-8.895173
デルタヘッジ,-9.248097
デルタヘッジ,-3.4744465
デルタヘッジ,-8.854459
デルタヘッジ,-4.32928
デルタヘッジ,-8.879707
デルタヘッジ,-7.480893
デルタヘッジ,-5.095171
デルタヘッジ,-9.331414
デルタヘッジ,-7.9061713
デルタヘッジ,-7.5717263
デルタヘッジ,-10.249787
デルタヘッジ,-6.6971045
デルタヘッジ,-8.189495
デルタヘッジ,-7.7357564
デルタヘッジ,-5.5912127
デルタヘッジ,-7.153653
デルタヘッジ,-13.796031
デルタヘッジ,-8.446631
デルタヘッジ,-9.569151
デルタヘッジ,-9.475099
デルタヘッジ,-6.036086
デルタヘッジ,-8.684345
デルタヘッジ,-7.356162
デルタヘッジ,-6.2264028
デルタヘッジ,-10.5127
デルタヘッジ,-7.444321
デルタヘッジ,-9.225362
デルタヘッジ,-9.391099
デルタヘッジ,-9.091356
デルタヘッジ,-7.926799
デルタヘッジ,-8.932633
デルタヘッジ,-11.52284
デルタヘッジ,-7.4167466
デルタヘッジ,-5.712177
デルタヘッジ,-8.353769
デルタヘッジ,-8.2912
デルタヘッジ,-3.8793502
デルタヘッジ,-5.753382
デルタヘッジ,-6.8106976
デルタヘッジ,-13.797523
デルタヘッジ,-4.2385545
デルタヘッジ,-11.275272
デルタヘッジ,-7.702764
デルタヘッジ,-9.907616
デルタヘッジ,-8.911998
デルタヘッジ,-7.9955187
デルタヘッジ,-7.9495726
デルタヘッジ,-8.8131275
デルタヘッジ,-9.721652
デルタヘッジ,-8.392495
デルタヘッジ,-5.6554775
デルタヘッジ,-7.2293067
デルタヘッジ,-8.492489
デルタヘッジ,-7.6692815
デルタヘッジ,-5.9555807
デルタヘッジ,-9.255837
デルタヘッジ,-7.946869
デルタヘッジ,-11.42442
デルタヘッジ,-5.4077573
デルタヘッジ,-4.748231
デルタヘッジ,-4.9145813
デルタヘッジ,-6.907505
デルタヘッジ,-9.79467
デルタヘッジ,-10.011555
デルタヘッジ,-9.829069
デルタヘッジ,-11.488817
デルタヘッジ,-9.698082
デルタヘッジ,-13.119795
デルタヘッジ,-6.632375
デルタヘッジ,-6.096929
デルタヘッジ,-8.894427
デルタヘッジ,-6.0355077
デルタヘッジ,-7.977533
デルタヘッジ,-17.30608
デルタヘッジ,-9.158647
デルタヘッジ,-7.459256
デルタヘッジ,-8.678999
デルタヘッジ,-11.655081
デルタヘッジ,-6.791773
デルタヘッジ,-8.710094
デルタヘッジ,-8.1463585
デルタヘッジ,-4.9677243
デルタヘッジ,-10.886574
デルタヘッジ,-6.471081
デルタヘッジ,-8.337088
デルタヘッジ,-5.3746343
デルタヘッジ,-7.305529
デルタヘッジ,-9.114446
デルタヘッジ,-8.4975815
デルタヘッジ,-5.5267444
デルタヘッジ,-8.551751
デルタヘッジ,-6.5324607
デルタヘッジ,-10.8246
デルタヘッジ,-14.093704
デルタヘッジ,-13.944938
デルタヘッジ,-5.5784564
デルタヘッジ,-7.8422694
デルタヘッジ,-6.7668433
デルタヘッジ,-9.293083
デルタヘッジ,-6.743758
デルタヘッジ,-9.313518
デルタヘッジ,-10.237182
デルタヘッジ,-9.605158
デルタヘッジ,-9.856291
デルタヘッジ,-8.62199
デルタヘッジ,-12.354982
デルタヘッジ,-9.295886
デルタヘッジ,-7.4765425
デルタヘッジ,-8.42611
デルタヘッジ,-7.9309406
デルタヘッジ,-6.594526
デルタヘッジ,-8.2339525
デルタヘッジ,-8.978713
デルタヘッジ,-9.176789
デルタヘッジ,-5.429841
デルタヘッジ,-7.865794
デルタヘッジ,-8.515465
デルタヘッジ,-9.839209
デルタヘッジ,-9.319905
デルタヘッジ,-9.349715
デルタヘッジ,-7.837422
デルタヘッジ,-11.165768
デルタヘッジ,-9.085364
デルタヘッジ,-11.24636
デルタヘッジ,-7.3617253
デルタヘッジ,-8.568871
デルタヘッジ,-8.254126
デルタヘッジ,-7.6826143
デルタヘッジ,-8.0018015
デルタヘッジ,-7.5891266
デルタヘッジ,-4.842536
デルタヘッジ,-9.51683
デルタヘッジ,-12.158761
デルタヘッジ,-10.754908
デルタヘッジ,-6.876144
デルタヘッジ,-11.556973
デルタヘッジ,-7.577437
デルタヘッジ,-7.639527
デルタヘッジ,-8.461919
デルタヘッジ,-10.233923
デルタヘッジ,-12.523614
デルタヘッジ,-12.133657
デルタヘッジ,-3.7609217
デルタヘッジ,-8.634554
デルタヘッジ,-7.903393
デルタヘッジ,-11.605398
デルタヘッジ,-8.426246
デルタヘッジ,-7.6306415
デルタヘッジ,-8.41362
デルタヘッジ,-3.940961
デルタヘッジ,-7.440835
デルタヘッジ,-8.090534
デルタヘッジ,-8.82028
デルタヘッジ,-10.127672
デルタヘッジ,-9.709865
デルタヘッジ,-8.3243065
デルタヘッジ,-5.763403
デルタヘッジ,-9.110106
デルタヘッジ,-8.304024
デルタヘッジ,-7.1659656
デルタヘッジ,-11.405352
デルタヘッジ,-4.9717717
デルタヘッジ,-10.240748
デルタヘッジ,-12.434434
デルタヘッジ,-6.400595
デルタヘッジ,-6.289523
デルタヘッジ,-9.024271
デルタヘッジ,-10.793748
デルタヘッジ,-10.339204
デルタヘッジ,-7.677087
デルタヘッジ,-6.0143313
デルタヘッジ,-7.822956
デルタヘッジ,-8.163666
デルタヘッジ,-7.0768867
デルタヘッジ,-8.074607
デルタヘッジ,-11.731558
デルタヘッジ,-6.337077
デルタヘッジ,-11.474767
デルタヘッジ,-8.913646
デルタヘッジ,-6.5038934
デルタヘッジ,-7.339229
デルタヘッジ,-7.4007497
デルタヘッジ,-8.850442
デルタヘッジ,-10.579234
デルタヘッジ,-11.850403
デルタヘッジ,-9.663619
デルタヘッジ,-7.3226066
デルタヘッジ,-5.9569364
デルタヘッジ,-7.8544083
デルタヘッジ,-7.4055915
デルタヘッジ,-9.062686
デルタヘッジ,-9.795963
デルタヘッジ,-9.484394
デルタヘッジ,-12.514819
デルタヘッジ,-4.931874
デルタヘッジ,-4.575726
デルタヘッジ,-5.5860553
デルタヘッジ,-5.6696057
デルタヘッジ,-3.0517333
デルタヘッジ,-4.80753
デルタヘッジ,-5.7313414
デルタヘッジ,-5.7196765
デルタヘッジ,-10.488263
デルタヘッジ,-10.022507
デルタヘッジ,-8.972264
デルタヘッジ,-3.3075218
デルタヘッジ,-6.699635
デルタヘッジ,-9.972121
デルタヘッジ,-8.065427
デルタヘッジ,-4.8510966
デルタヘッジ,-9.244838
デルタヘッジ,-9.466077
デルタヘッジ,-7.2816358
デルタヘッジ,-4.545643
デルタヘッジ,-6.6398053
デルタヘッジ,-7.4898453
デルタヘッジ,-6.856292
デルタヘッジ,-5.873008
デルタヘッジ,-10.321857
デルタヘッジ,-8.584648
デルタヘッジ,-7.431686
デルタヘッジ,-6.899459
デルタヘッジ,-6.8385787
デルタヘッジ,-8.260566
デルタヘッジ,-3.726184
デルタヘッジ,-6.425204
デルタヘッジ,-9.15497
デルタヘッジ,-9.643231
デルタヘッジ,-12.334991
デルタヘッジ,-5.252111
デルタヘッジ,-10.562427
デルタヘッジ,-10.473604
デルタヘッジ,-11.204194
デルタヘッジ,-5.5787992
デルタヘッジ,-6.26864
デルタヘッジ,-7.523419
デルタヘッジ,-7.037987
デルタヘッジ,-9.779383
デルタヘッジ,-9.143728
デルタヘッジ,-5.4917994
デルタヘッジ,-10.060253
デルタヘッジ,-7.916759
デルタヘッジ,-7.9161563
デルタヘッジ,-9.056931
デルタヘッジ,-5.3699183
デルタヘッジ,-10.250316
デルタヘッジ,-4.3972235
デルタヘッジ,-6.443861
デルタヘッジ,-6.8349853
デルタヘッジ,-8.79167
デルタヘッジ,-7.355652
デルタヘッジ,-7.3019166
デルタヘッジ,-7.476183
デルタヘッジ,-6.328792
デルタヘッジ,-5.8010745
デルタヘッジ,-6.7760267
デルタヘッジ,-9.63935
デルタヘッジ,-8.580774
デルタヘッジ,-7.667595
デルタヘッジ,-8.170144
デルタヘッジ,-9.280844
デルタヘッジ,-10.616942
デルタヘッジ,-4.2526355
デルタヘッジ,-9.800308
デルタヘッジ,-9.82582
デルタヘッジ,-12.897057
デルタヘッジ,-2.7935946
デルタヘッジ,-11.558459
デルタヘッジ,-7.3569493
デルタヘッジ,-14.770289
デルタヘッジ,-9.388281
デルタヘッジ,-8.331123
デルタヘッジ,-9.187886
デルタヘッジ,-9.130891
デルタヘッジ,-6.1234474
デルタヘッジ,-8.407509
デルタヘッジ,-6.23719
デルタヘッジ,-5.9464445
デルタヘッジ,-8.576143
デルタヘッジ,-7.872179
デルタヘッジ,-9.263375
デルタヘッジ,-7.627399
デルタヘッジ,-12.598229
デルタヘッジ,-13.3397665
デルタヘッジ,-10.290461
デルタヘッジ,-10.222434
デルタヘッジ,-5.433043
デルタヘッジ,-7.683239
デルタヘッジ,-10.608356
デルタヘッジ,-3.2147636
デルタヘッジ,-7.6772766
デルタヘッジ,-10.946039
デルタヘッジ,-9.916575
デルタヘッジ,-5.4815416
デルタヘッジ,-6.872191
デルタヘッジ,-8.785079
デルタヘッジ,-10.676622
デルタヘッジ,-4.750955
デルタヘッジ,-7.5349703
デルタヘッジ,-8.531227
デルタヘッジ,-7.294115
デルタヘッジ,-12.915798
デルタヘッジ,-6.9217987
デルタヘッジ,-7.5168004
デルタヘッジ,-9.509753
デルタヘッジ,-8.949775
デルタヘッジ,-5.923577
デルタヘッジ,-7.985525
デルタヘッジ,-8.52257
デルタヘッジ,-10.413916
デルタヘッジ,-10.2248955
デルタヘッジ,-9.904405
デルタヘッジ,-7.648356
デルタヘッジ,-5.973373
デルタヘッジ,-9.45334
デルタヘッジ,-4.9169707
デルタヘッジ,-10.790925
デルタヘッジ,-11.887124
デルタヘッジ,-13.751903
デルタヘッジ,-5.9856744
デルタヘッジ,-5.957646
デルタヘッジ,-6.877986
デルタヘッジ,-6.7048354
デルタヘッジ,-9.370491
デルタヘッジ,-6.421156
デルタヘッジ,-10.307812
デルタヘッジ,-4.234859
デルタヘッジ,-10.666343
デルタヘッジ,-6.184863
デルタヘッジ,-7.849944
デルタヘッジ,-8.03338
デルタヘッジ,-9.309315
デルタヘッジ,-7.7149324
デルタヘッジ,-10.261172
デルタヘッジ,-8.102445
デルタヘッジ,-8.216899
デルタヘッジ,-7.517896
デルタヘッジ,-6.0119667
デルタヘッジ,-6.6945763
デルタヘッジ,-7.1676164
デルタヘッジ,-7.6242623
デルタヘッジ,-3.828765
デルタヘッジ,-9.0676
デルタヘッジ,-5.9656925
デルタヘッジ,-9.921715
デルタヘッジ,-10.651103
デルタヘッジ,-8.877516
デルタヘッジ,-2.424931
デルタヘッジ,-5.7297335
デルタヘッジ,-9.87693
デルタヘッジ,-7.370707
デルタヘッジ,-8.152773
デルタヘッジ,-7.4331985
デルタヘッジ,-7.271646
デルタヘッジ,-8.043851
デルタヘッジ,-11.4861355
デルタヘッジ,-7.7235613
デルタヘッジ,-7.854369
デルタヘッジ,-7.9780664
デルタヘッジ,-7.084967
デルタヘッジ,-8.719083
デルタヘッジ,-7.572454
デルタヘッジ,-8.30701
デルタヘッジ,-5.763485
デルタヘッジ,-6.1906214
デルタヘッジ,-5.0987144
デルタヘッジ,-11.718065
デルタヘッジ,-4.7024827
デルタヘッジ,-5.0929823
デルタヘッジ,-11.851402
デルタヘッジ,-8.146234
デルタヘッジ,-7.4797125
デルタヘッジ,-8.091908
デルタヘッジ,-8.6638155
デルタヘッジ,-3.6010168
デルタヘッジ,-7.280605
デルタヘッジ,-6.561457
デルタヘッジ,-8.728952
デルタヘッジ,-6.607156
デルタヘッジ,-6.1679196
デルタヘッジ,-8.190645
デルタヘッジ,-6.815323
デルタヘッジ,-7.691116
デルタヘッジ,-10.647361
デルタヘッジ,-10.441677
デルタヘッジ,-7.4638786
デルタヘッジ,-9.823969
デルタヘッジ,-8.61444
デルタヘッジ,-11.156882
デルタヘッジ,-7.046998
デルタヘッジ,-11.185308
デルタヘッジ,-8.475074
デルタヘッジ,-4.37397
デルタヘッジ,-7.2186
デルタヘッジ,-12.041455
デルタヘッジ,-9.855215
デルタヘッジ,-9.314309
デルタヘッジ,-8.395708
デルタヘッジ,-5.846664
デルタヘッジ,-8.802229
デルタヘッジ,-7.858362
デルタヘッジ,-5.936099
デルタヘッジ,-9.174919
デルタヘッジ,-9.011288
デルタヘッジ,-4.6909375
デルタヘッジ,-11.593547
デルタヘッジ,-10.603902
デルタヘッジ,-10.326576
デルタヘッジ,-7.559533
デルタヘッジ,-7.166253
デルタヘッジ,-13.296759
デルタヘッジ,-9.320566
デルタヘッジ,-9.828229
デルタヘッジ,-7.6255507
デルタヘッジ,-6.8391385
デルタヘッジ,-3.2239826
デルタヘッジ,-8.6155815
デルタヘッジ,-8.503554
デルタヘッジ,-10.205167
デルタヘッジ,-6.5302715
デルタヘッジ,-5.662421
デルタヘッジ,-9.550332
デルタヘッジ,-4.8365235
デルタヘッジ,-7.995905
デルタヘッジ,-9.776226
デルタヘッジ,-11.39305
デルタヘッジ,-6.18749
デルタヘッジ,-7.991961
デルタヘッジ,-8.235747
デルタヘッジ,-5.988214
デルタヘッジ,-9.86915
デルタヘッジ,-4.6838827
デルタヘッジ,-10.366793
デルタヘッジ,-7.54825
デルタヘッジ,-9.976659
デルタヘッジ,-11.500511
デルタヘッジ,-10.842421
デルタヘッジ,-8.997364
デルタヘッジ,-7.552308
デルタヘッジ,-10.667368
デルタヘッジ,-7.6534085
デルタヘッジ,-5.3652005
デルタヘッジ,-7.770776
デルタヘッジ,-9.088864
デルタヘッジ,-7.9033265
デルタヘッジ,-8.899426
デルタヘッジ,-6.6944785
デルタヘッジ,-6.0774326
デルタヘッジ,-7.6312227
デルタヘッジ,-4.0873756
デルタヘッジ,-7.859666
デルタヘッジ,-7.0809355
デルタヘッジ,-9.153129
デルタヘッジ,-8.633658
デルタヘッジ,-8.067637
デルタヘッジ,-6.31516
デルタヘッジ,-9.648668
デルタヘッジ,-8.955662
デルタヘッジ,-7.7291393
デルタヘッジ,-11.628866
デルタヘッジ,-12.041826
デルタヘッジ,-13.344803
デルタヘッジ,-8.212876
デルタヘッジ,-9.094194
デルタヘッジ,-8.730726
デルタヘッジ,-7.614267
デルタヘッジ,-6.0318923
デルタヘッジ,-6.5258083
デルタヘッジ,-3.7508218
デルタヘッジ,-9.306687
デルタヘッジ,-9.553096
デルタヘッジ,-8.580449
デルタヘッジ,-6.2794175
デルタヘッジ,-6.234307
デルタヘッジ,-7.672895
デルタヘッジ,-5.938824
デルタヘッジ,-11.102145
デルタヘッジ,-7.45144
デルタヘッジ,-6.7357817
デルタヘッジ,-9.202039
デルタヘッジ,-7.4552617
デルタヘッジ,-8.923488
デルタヘッジ,-9.73865
デルタヘッジ,-4.520749
デルタヘッジ,-3.821078
デルタヘッジ,-7.691194
デルタヘッジ,-11.27401
デルタヘッジ,-8.625232
デルタヘッジ,-6.5008163
デルタヘッジ,-6.7019663
デルタヘッジ,-8.193967
デルタヘッジ,-10.645583
デルタヘッジ,-8.551364
デルタヘッジ,-13.538038
デルタヘッジ,-8.024431
デルタヘッジ,-8.281605
デルタヘッジ,-8.934924
デルタヘッジ,-8.478155
デルタヘッジ,-9.16591
デルタヘッジ,-6.932864
デルタヘッジ,-6.6016774
デルタヘッジ,-9.40169
デルタヘッジ,-14.925043
デルタヘッジ,-12.483826
デルタヘッジ,-5.8306503
デルタヘッジ,-7.8259096
デルタヘッジ,-8.340908
デルタヘッジ,-7.9902754
デルタヘッジ,-10.1832485
デルタヘッジ,-9.032789
デルタヘッジ,-7.029606
デルタヘッジ,-8.113049
デルタヘッジ,-9.138479
デルタヘッジ,-4.9255104
デルタヘッジ,-9.278061
デルタヘッジ,-5.5002017
デルタヘッジ,-5.568742
デルタヘッジ,-7.197703
デルタヘッジ,-8.807117
デルタヘッジ,-7.7724595
デルタヘッジ,-4.071671
デルタヘッジ,-7.112878
デルタヘッジ,-7.120519
デルタヘッジ,-6.622049
デルタヘッジ,-9.332654
デルタヘッジ,-7.0995994
デルタヘッジ,-7.709719
デルタヘッジ,-10.460842
デルタヘッジ,-4.3177257
デルタヘッジ,-6.426093
デルタヘッジ,-5.6848655
デルタヘッジ,-8.768333
デルタヘッジ,-8.644021
デルタヘッジ,-7.621274
デルタヘッジ,-3.5268354
デルタヘッジ,-7.4901767
デルタヘッジ,-6.5571423
デルタヘッジ,-7.0731287
デルタヘッジ,-13.381869
デルタヘッジ,-5.5874343
デルタヘッジ,-4.9597235
デルタヘッジ,-5.2084904
デルタヘッジ,-9.346484
デルタヘッジ,-5.6071777
デルタヘッジ,-9.459997
デルタヘッジ,-8.476099
デルタヘッジ,-8.995137
デルタヘッジ,-7.0541945
デルタヘッジ,-7.1154714
デルタヘッジ,-6.11419
デルタヘッジ,-7.0018144
デルタヘッジ,-11.577377
デルタヘッジ,-8.202045
デルタヘッジ,-2.8755362
デルタヘッジ,-7.635378
デルタヘッジ,-6.3833556
デルタヘッジ,-4.3986187
デルタヘッジ,-9.061287
デルタヘッジ,-8.863047
デルタヘッジ,-7.1779294
デルタヘッジ,-6.8179955
デルタヘッジ,-6.2825236
デルタヘッジ,-13.364789
デルタヘッジ,-5.189496
デルタヘッジ,-9.136564
デルタヘッジ,-13.283198
デルタヘッジ,-9.481096
デルタヘッジ,-5.604933
デルタヘッジ,-4.424423
デルタヘッジ,-7.1120815
デルタヘッジ,-3.9207714
デルタヘッジ,-7.7593107
デルタヘッジ,-8.79392
デルタヘッジ,-8.312304
デルタヘッジ,-10.456801
デルタヘッジ,-8.041596
デルタヘッジ,-7.6146727
デルタヘッジ,-9.449302
デルタヘッジ,-8.288314
デルタヘッジ,-11.626445
デルタヘッジ,-11.137658
デルタヘッジ,-8.080622
デルタヘッジ,-9.513001
デルタヘッジ,-11.659645
デルタヘッジ,-8.2918415
デルタヘッジ,-8.301295
デルタヘッジ,-7.529935
デルタヘッジ,-5.0120625
デルタヘッジ,-7.661767
デルタヘッジ,-8.381261
デルタヘッジ,-5.503462
デルタヘッジ,-8.44995
デルタヘッジ,-2.8509986
デルタヘッジ,-8.808605
デルタヘッジ,-7.520035
デルタヘッジ,-5.600804
デルタヘッジ,-3.7680554
デルタヘッジ,-7.174973
デルタヘッジ,-6.916125
デルタヘッジ,-9.670488
デルタヘッジ,-7.439175
デルタヘッジ,-8.273278
デルタヘッジ,-8.185512
デルタヘッジ,-6.111031
デルタヘッジ,-8.1491375
デルタヘッジ,-9.46275
デルタヘッジ,-9.58897
デルタヘッジ,-9.073085
デルタヘッジ,-9.399709
デルタヘッジ,-5.5246506
デルタヘッジ,-5.6463423
デルタヘッジ,-7.0949383
デルタヘッジ,-7.2737374
デルタヘッジ,-6.0695357
デルタヘッジ,-4.529109
デルタヘッジ,-8.539453
デルタヘッジ,-7.6669536
デルタヘッジ,-7.2887793
デルタヘッジ,-7.2428246
デルタヘッジ,-11.616741
デルタヘッジ,-8.31185
デルタヘッジ,-8.501822
デルタヘッジ,-9.241097
デルタヘッジ,-8.168659
デルタヘッジ,-7.3892264
デルタヘッジ,-5.588523
デルタヘッジ,-7.3074436
デルタヘッジ,-9.496063
デルタヘッジ,-7.7793145
デルタヘッジ,-7.316065
デルタヘッジ,-5.6155477
デルタヘッジ,-3.7348788
デルタヘッジ,-9.872136
デルタヘッジ,-7.386377
デルタヘッジ,-7.073467
デルタヘッジ,-10.278498
デルタヘッジ,-10.351045
デルタヘッジ,-7.924709
デルタヘッジ,-6.6304517
デルタヘッジ,-8.191483
デルタヘッジ,-3.4462516
デルタヘッジ,-8.852663
デルタヘッジ,-8.467705
デルタヘッジ,-4.061228
デルタヘッジ,-10.059047
デルタヘッジ,-7.2588363
デルタヘッジ,-11.907878
デルタヘッジ,-6.1276603
デルタヘッジ,-5.7917027
デルタヘッジ,-6.0518165
デルタヘッジ,-7.6308885
デルタヘッジ,-9.023621
デルタヘッジ,-9.669799
デルタヘッジ,-7.495036
デルタヘッジ,-8.460443
デルタヘッジ,-6.0974464
デルタヘッジ,-8.5977955
デルタヘッジ,-7.565189
デルタヘッジ,-5.530522
デルタヘッジ,-7.346113
デルタヘッジ,-7.849579
デルタヘッジ,-6.1786494
デルタヘッジ,-7.1063633
デルタヘッジ,-9.439512
デルタヘッジ,-5.703877
デルタヘッジ,-10.580324
デルタヘッジ,-7.136241
デルタヘッジ,-6.0802636
デルタヘッジ,-6.7331076
デルタヘッジ,-7.4745398
デルタヘッジ,-9.792246
デルタヘッジ,-7.5989723
デルタヘッジ,-9.564225
デルタヘッジ,-8.402723
デルタヘッジ,-7.6546774
デルタヘッジ,-10.03211
デルタヘッジ,-9.792145
